prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,4096,4,16,29.9627
16,4096,4,32,29.7597
16,4096,4,64,30.186
16,4096,4,128,34.7307
16,4096,4,256,27.936
16,4096,4,512,29.568
16,4096,4,1024,31.904
16,4096,4,2048,37.1953
16,4096,4,4096,47.616
16,4096,4,8192,67.8823
16,4096,4,16384,112.288
16,4096,8,16,29.44
16,4096,8,32,29.3753
16,4096,8,64,29.824
16,4096,8,128,28.2993
16,4096,8,256,32.8853
16,4096,8,512,32.1067
16,4096,8,1024,38.9227
16,4096,8,2048,48.0213
16,4096,8,4096,85.8557
16,4096,8,8192,147.904
16,4096,8,16384,192.704
16,4096,16,16,28.5757
16,4096,16,32,29.291
16,4096,16,64,30.6987
16,4096,16,128,34.155
16,4096,16,256,32.725
16,4096,16,512,41.2583
16,4096,16,1024,55.3697
16,4096,16,2048,86.005
16,4096,16,4096,148.576
16,4096,16,8192,194.602
16,4096,16,16384,361.61
16,4096,32,16,32.693
16,4096,32,32,33.461
16,4096,32,64,33.963
16,4096,32,128,35.1467
16,4096,32,256,45.3867
16,4096,32,512,59.3277
16,4096,32,1024,88.106
16,4096,32,2048,149.802
16,4096,32,4096,194.123
16,4096,32,8192,361.237
16,4096,32,16384,700.649
16,4096,64,16,34.9867
16,4096,64,32,35.328
16,4096,64,64,36.9917
16,4096,64,128,43.7653
16,4096,64,256,58.08
16,4096,64,512,81.8027
16,4096,64,1024,133.898
16,4096,64,2048,199.541
16,4096,64,4096,366.495
16,4096,64,8192,699.305
16,4096,64,16384,1366.47
16,4096,128,16,44.1813
16,4096,128,32,46.3677
16,4096,128,64,46.1973
16,4096,128,128,59.4767
16,4096,128,256,85.9093
16,4096,128,512,130.623
16,4096,128,1024,210.848
16,4096,128,2048,373.354
16,4096,128,4096,707.422
16,4096,128,8192,1379.34
16,4096,128,16384,2709.81
16,8192,0,0,36.3523
16,8192,1,16,34.944
16,8192,1,32,34.7523
16,8192,1,64,35.253
16,8192,1,128,35.4983
16,8192,1,256,36.565
16,8192,1,512,35.3483
16,8192,1,1024,35.744
16,8192,1,2048,36.1707
16,8192,1,4096,38.0803
16,8192,1,8192,43.52
16,8192,1,16384,55.8403
16,8192,2,16,35.1897
16,8192,2,32,35.7443
16,8192,2,64,35.3487
16,8192,2,128,36.064
16,8192,2,256,35.7547
16,8192,2,512,35.9253
16,8192,2,1024,36.4797
16,8192,2,2048,38.197
16,8192,2,4096,44.0957
16,8192,2,8192,55.3067
16,8192,2,16384,75.5627
16,8192,4,16,35.6373
16,8192,4,32,35.7543
16,8192,4,64,35.4983
16,8192,4,128,35.7863
16,8192,4,256,37.503
16,8192,4,512,36.6717
16,8192,4,1024,39.179
16,8192,4,2048,43.5197
16,8192,4,4096,54.624
16,8192,4,8192,74.795
16,8192,4,16384,114.741
16,8192,8,16,33.9517
16,8192,8,32,34.2603
16,8192,8,64,34.2617
16,8192,8,128,39.1677
16,8192,8,256,36.6937
16,8192,8,512,43.0617
16,8192,8,1024,43.8077
16,8192,8,2048,66.72
16,8192,8,4096,76.2453
16,8192,8,8192,149.898
16,8192,8,16384,269.578
16,8192,16,16,39.5417
16,8192,16,32,39.435
16,8192,16,64,40.5547
16,8192,16,128,37.6113
